"","DATE","DAILYAverageDryBulbTemp","DAILYPrecip","DAILYAverageStationPressure","DAILYAverageWindSpeed","DAILYAverageDewPointTemp"
"1045881","2016-02-02","62",0,30.07,5.1,NA
"1045930","2016-02-03","67",0.39,29.99,10.2,NA
"1046004","2016-02-04","58",1.48,29.96,6.7,NA
"1046030","2016-02-05","48",0,30.2,11.2,NA
"1046060","2016-02-06","46",0.31,30.28,10.3,NA
"1046100","2016-02-07","44",0.36,29.95,12.1,NA
"1046126","2016-02-08","48",0.05,29.83,10.8,NA
"1046152","2016-02-09","42",0,29.8,12.9,NA
"1046178","2016-02-10","38",0,30.03,12.9,NA
"1046205","2016-02-11","42",0,30.18,5.2,NA
"1046256","2016-02-12","51",NA,30.07,2.7,NA
"1046288","2016-02-13","44",0,30.18,7.9,NA
"1046316","2016-02-14","37",0,30.36,10.7,NA
"1046341","2016-02-15","52",0.05,30.13,7.3,NA
"1046382","2016-02-16","58",0.19,29.77,10.2,NA
"1046408","2016-02-17","54",0,30.01,6.6,NA
"1046434","2016-02-18","50",0,30.34,5.7,NA
"1046460","2016-02-19","50",0,30.42,6.1,NA
"1046485","2016-02-20","58",0,30.24,6,NA
"1046511","2016-02-21","66",0,30.09,6.6,NA
"1046537","2016-02-22","67",0,29.95,5.1,NA
"1046572","2016-02-23","68",0.12,29.87,4.5,NA
"1046621","2016-02-24","66",0.15,29.64,15.9,NA
"1046647","2016-02-25","52",NA,29.9,15.1,NA
"1046673","2016-02-26","48",0,30.12,8.9,NA
"1046698","2016-02-27","48",0,30.19,4.9,NA
"1046723","2016-02-28","53",0,30.19,5.3,NA
"1046748","2016-02-29","59",0,30.07,NA,NA
"1046773","2016-03-01","63",0,30.04,7.7,NA
"1046803","2016-03-02","56",0,29.94,13,NA
"1046839","2016-03-03","52",0.55,30.04,10.1,NA
"1046880","2016-03-04","52",0.2,29.95,7.9,NA
"1046905","2016-03-05","51",0,30.11,4,NA
"1046932","2016-03-06","54",0,30.15,5.8,NA
"1046974","2016-03-07","56",0,30.28,4.1,NA
"1047032","2016-03-08","62",0,30.25,3.4,NA
"1047060","2016-03-09","66",0,30.23,4.6,NA
"1047098","2016-03-10","68",0,30.21,6.7,NA
"1047123","2016-03-11","72",0,30.18,7.4,NA
"1047173","2016-03-12","69",0,30.13,5.8,NA
"1047205","2016-03-13","74",0.03,29.94,8.2,NA
"1047234","2016-03-14","73",0,29.84,8.2,NA
"1047259","2016-03-15","74",0,29.85,8.2,NA
"1047286","2016-03-16","75",0,29.87,9.8,NA
"1047312","2016-03-17","71",0,29.89,4.9,NA
"1047346","2016-03-18","68",0.31,29.91,6.8,NA
"1047375","2016-03-19","67",0.01,29.84,3.7,NA
"1047408","2016-03-20","58",0.02,29.84,8,NA
"1047434","2016-03-21","53",0,30.07,9.8,NA
"1047460","2016-03-22","54",0,30.26,5.3,NA
"1047486","2016-03-23","64",0,30.21,7.6,NA
"1047527","2016-03-24","67",0,30.05,6.1,NA
"1047557","2016-03-25","70",NA,29.86,7.2,NA
"1047613","2016-03-26","68",0.21,30.06,4.9,NA
"1047712","2016-03-27","68",2.65,30.06,4.2,NA
"1047750","2016-03-28","72",NA,29.91,8.8,NA
"1047776","2016-03-29","60",0,30.04,5.7,NA
"1047802","2016-03-30","62",0.02,30.17,9.1,NA
"1047833","2016-03-31","71",0,29.97,NA,NA
"1047879","2016-04-01","73",0.34,29.86,5.8,NA
"1047926","2016-04-02","68",0.38,29.74,11.9,NA
"1047951","2016-04-03","64",0,29.98,7.8,NA
"1047976","2016-04-04","64",0,30.06,4.9,NA
"1048002","2016-04-05","64",0,30.07,11.9,NA
"1048028","2016-04-06","58",0,30.19,8.6,NA
"1048061","2016-04-07","68",0.11,29.81,12.6,NA
"1048087","2016-04-08","64",0,29.82,9,NA
"1048112","2016-04-09","59",0,29.98,11.5,NA
"1048137","2016-04-10","52",0,30.29,9,NA
"1048163","2016-04-11","62",0,30.23,5.2,NA
"1048217","2016-04-12","66",0.08,30.07,3.7,NA
"1048264","2016-04-13","64",0,30.11,7,NA
"1048290","2016-04-14","64",0,30.1,10.2,NA
"1048328","2016-04-15","56",0.08,30.13,11.7,NA
"1048353","2016-04-16","63",0,30.21,11.6,NA
"1048378","2016-04-17","62",0,30.29,7.4,NA
"1048404","2016-04-18","64",0,30.25,3.3,NA
"1048430","2016-04-19","66",0,30.14,5.2,NA
"1048456","2016-04-20","68",0,30.08,4.9,NA
"1048490","2016-04-21","72",0,30.1,4.9,NA
"1048526","2016-04-22","73",0.36,29.98,7.1,NA
"1048574","2016-04-23","71",0,29.85,5.9,NA
"1048602","2016-04-24","67",0,30,5.1,NA
"1048628","2016-04-25","70",0,30.03,3.2,NA
"1048654","2016-04-26","70",0,29.95,5.1,NA
"1048679","2016-04-27","76",0.01,29.87,6.8,NA
"1048710","2016-04-28","79",0.01,29.89,5.5,NA
"1048738","2016-04-29","80",0,29.91,5.1,NA
"1048787","2016-04-30","77",0,29.97,NA,NA
"1048837","2016-05-01","80",0.04,30,6.2,NA
"1048872","2016-05-02","80",0.2,29.98,5,NA
"1048916","2016-05-03","78",1.08,29.81,7.1,NA
"1048943","2016-05-04","72",NA,29.68,8.5,NA
"1048968","2016-05-05","64",0,29.62,12.2,NA
"1048999","2016-05-06","60",0.18,29.79,7.1,NA
"1049024","2016-05-07","66",0,29.87,7.7,NA
"1049049","2016-05-08","78",0,29.91,9.5,NA
"1049074","2016-05-09","76",0,30.04,5.4,NA
"1049100","2016-05-10","",0,30.12,NA,NA
"1049129","2016-05-11","76",0,30.11,4.5,NA
"1049159","2016-05-12","78",0.14,30.05,4.6,NA
"1049193","2016-05-13","78",0.19,29.92,6.3,NA
"1049219","2016-05-14","76",0,29.86,9,NA
"1049244","2016-05-15","71",0,29.98,6.5,NA
"1049269","2016-05-16","70",0,30.11,7.4,NA
"1049324","2016-05-17","",NA,NA,NA,NA
"1049369","2016-05-18","75",0,29.92,5,NA
"1049414","2016-05-19","74",0.23,29.99,6.1,NA
"1049477","2016-05-20","74",0.3,30.01,6.6,NA
"1049504","2016-05-21","78",0.04,29.91,7.3,NA
"1049530","2016-05-22","72",0,29.82,7.6,NA
"1049555","2016-05-23","70",0,29.91,4.9,NA
"1049580","2016-05-24","72",0,30.08,3.5,NA
"1049609","2016-05-25","76",0,30.17,3.3,NA
"1049634","2016-05-26","77",0,30.13,3.1,NA
"1049660","2016-05-27","74",0,30.07,5.5,NA
"1049700","2016-05-28","74",1.8,30.04,8.8,NA
"1049788","2016-05-29","70",1.4,29.9,11.5,NA
"1049832","2016-05-30","76",0.17,29.89,7,NA
"1049866","2016-05-31","80",0,29.87,NA,NA
"1049899","2016-06-01","81",NA,29.94,2.5,NA
"1049929","2016-06-02","82",0,29.99,2.2,NA
"1049958","2016-06-03","82",0.01,30,3.3,NA
"1049985","2016-06-04","84",0,29.95,5.5,NA
"1050037","2016-06-05","82",0.26,29.87,4.5,NA
"1050124","2016-06-06","76",2.45,29.84,4.9,NA
"1050177","2016-06-07","81",0.14,29.68,7.2,NA
"1050202","2016-06-08","80",0,29.81,5.4,NA
"1050246","2016-06-09","78",0,29.95,4.5,NA
"1050277","2016-06-10","82",NA,30.02,2.1,NA
"1050310","2016-06-11","83",0,30.09,3.9,NA
"1050340","2016-06-12","85",NA,29.99,7.9,NA
"1050365","2016-06-13","85",0,29.89,5.4,NA
"1050399","2016-06-14","86",0,29.88,3.1,NA
"1050434","2016-06-15","86",NA,29.91,7,NA
"1050463","2016-06-16","86",0,29.81,10.6,NA
"1050495","2016-06-17","84",0.54,29.75,8.2,NA
"1050528","2016-06-18","78",0.01,30,11.6,NA
"1050554","2016-06-19","76",0,30.23,9.7,NA
"1050580","2016-06-20","76",0,30.22,4.3,NA
"1050606","2016-06-21","78",NA,30.1,5.8,NA
"1050632","2016-06-22","83",0,30.04,8.4,NA
"1050657","2016-06-23","84",0,30.03,7.6,NA
"1050683","2016-06-24","86",0,29.99,8.5,NA
"1050714","2016-06-25","88",0.25,29.99,5.6,NA
"1050758","2016-06-26","84",0,30.07,6.3,NA
"1050785","2016-06-27","82",0,30.02,5.1,NA
"1050820","2016-06-28","84",0.08,29.93,3.1,NA
"1050861","2016-06-29","82",0.4,29.9,2.3,NA
"1050901","2016-06-30","80",0.2,29.96,NA,NA
"1050935","2016-07-01","83",0.08,29.96,3.8,NA
"1050968","2016-07-02","85",0,29.99,5.8,NA
"1050993","2016-07-03","88",0,30.01,6.5,NA
"1051029","2016-07-04","87",0.34,30.03,7.9,NA
"1051055","2016-07-05","86",NA,30.02,9.9,NA
"1051087","2016-07-06","86",0.33,30.03,8.2,NA
"1051112","2016-07-07","84",0,29.99,9.9,NA
"1051138","2016-07-08","90",0,29.95,9.4,NA
"1051165","2016-07-09","",NA,NA,NA,NA
